"This did not work with a UK SIM or a Bermuda SIM. Went to Apple Store in London who said to activate iphone with an iTunes restore. This did not work either - message that the SIM carrier was not supported always appeared. After reading reviews on here bought a cheap AT&T SIM which seemed to activate the phone but still did not unlock it as it was still locked for using other country SIM cards. I requested an unlock code from AT&T website 2 days ago as a last ditch attempt. They replied today and said they had approved the unlock and to go ahead and activate the phone.
It now works with a non-U.S. SIM card finally so I am hoping it is unlocked for all GSM carriers worldwide.
So the phone I received was actually not international unlocked but locked on to AT&T - even though it was described as factory unlocked for use worldwide.By the way when I contacted the Amazon Supplier they were extremely unhelpful.",product
"I have to say, this is a good phone but it's basically a 6s without a phone jack. Same display as the 6s. The camera is better, so that's good news for camera peeps. Overall, the phone is getting the job done, but for the price, I'd say, if you already have a 6s, you can skip the 7 and save almost a $1000.",product
"Good : 1) dual lens zoom and 2) fingerprint sign in are more useful and convenient than I expected.

Camera : dull depressing colors, unattractive selfies. As a photographer/shutterbug, I was very disappointed. The so called 'natural' colors make pictures boring and ugly. Trees and grass have dull dirty green. Selfies skin tones are yellowish, brownish and unhealthy looking, like there's jaundice. Wrinkles are pronounced. Lens has a face widening, fattening effect. Lens distortion. For these reasons I am considering of selling my 7+ for a Samsung S8+. 7+'s Low light is terrific for a camera phone. But when I read it is DSLR level, nonsense. When other cameras phones give beautiful pictures, selfies, have beautifying software, iphone 7 is left in the dust. Pictures and selfies to many consumers are VERY important.

Minimal VR support. Another reason I am thinking of selling the phone for a Samsung. Even though Samsung is not a nice company.

7+ uses LCD screen when even my mid range Samsung J7 has OLED and much deeper blacks. Iphone 7+ screen is beautiful but the blacks are not as deep.

Not much technological and design innovation. Just a nice 'luxury' item. Apple needs to up their game.",product
"so far so good, I have been using i-phone since the version 5 but I'm still trying to explore what is the difference between my 6s, only 1 as of now that is better, the camera :) but I find it slow when opening after keying the past code",product
The phone is top notch. One of the speakers on the bottom doesn't work but it's really a non issue for me. Otherwise the phone was basically new. The homies that shipped it send it with some candy and a granola bar so that was pretty dope.,product
" have both iPhone 6s and 7 and see some improvements.

The iPhone 7 is almost identical to the iPhone 6s, but as we all know, lacks headphone jack.

The improvements, that I’ve noticed so far are:

- better battery life
- slightly better photos (especially the ones in low light)
- faster processor
- water-resistant
- brighter screen
- louder sound

The thing that took me a while to get used to is a new home button that is not ‘clickable’ anymore. I must say I preferred the old button. Now, I have the feeling that the click is happening ‘inside’ the Phone, rather than on its surface.
It works perfectly well though.

The lack of a headphone jack is a small con for now, since there’s no many lightning-compatible headphones yet. I hate the dongle so decided on buying the new headphones.

They are pricey, but work great. When testing Siri( turns on after double tapping on the earpiece), they pick up voice pretty well, although I tried to speak very clearly.
What is interesting, the audio pauses when you pop a headphone out when talking to someone - pretty nice feature.
The AirPods’ battery lasts for 5-6 h of continuous use, although the voice calls use more energy.
I’d recommend getting ones, since their quality is pretty good and they are easy to charge and store ( come with a case that recharges the pieces). The disadvantage is obviously the price… They’re also easy to loose.

Forget about using wired headphones and charging in the same time… Unless you want to get another adapter, that will give you 2 lightning ports… ( Offered by Belkin)

About the water resistivity:

That feature wasn’t meant to be tested but I accidentally dropped my phone to a sink with running water and it surviver…I wouldn’t recommend washing your phone when it gets dirty though…

Camera:

Unfortunately, the iPhone7 doesn’t have the second lens( as the iPhone plus has), The selfie camera was improved though, and I see a difference between evening photos taken with iPhone 6s and 7.

The sound:

Significantly louder, stereo. (Could hear the music while doing my dishes).

The battery:

The new battery is much better. I can listen to the music almost all day long, browse the internet for a few hours, make couple of calls and use other apps without charging my iPhone7 in the middle of the day.
I also noticed that it takes less to fully charge the phone.

The Phone performance is quite faster. I feel it while editing pictures or playing games and stream music in the same time.

Overall, I’m happy with the purchase even though I have iPhone 6s. The battery life, sound and water resistivity were convincing enough to give a new model a try.

The con is that you must spend additional money on headphones (unless you want to use bangle or Lightning EarPods). The Apple’s wireless headphones are expensive, but definitely high quality.

I am attaching a comparison between picture taken with iPhone 6 and 7.",product
"Honestly I love the upgrade I made to the iPhone 7 (from iPhone 6). It is fast with the latest IOS 10 and loving the 128gb. I would not recommend getting the lowest space possible which is 32gb because it sucked having the 16gb iPhone 6. Also they did a study saying the 32gb model is slower as well. The one downside I have about the phone is the phone is missing the headphone jack, but they removed it so the phone could be water resistant and so they could put in a better vibration to the phone. They also removed the home button the takes place in every iPhone before the 7, but they replaced it with a touch button that tricks you into thinking it's a real button. Don't get this phone if you already have the iPhone 6s because it will not be a huge upgrade. PS. The pictures are ones I took on this phone, not pictures of the phone.",product
Not an insane improvement over the 6 but the addition of water resistance is great (and long overdue). I'm not a fan of the omission of the headphone jack. This is especially an issue when you want to use the adapter to use your own headphones but also want to charge the phone at the same time (i.e. long flight while watching movies). There is an adapter that will allow headphones AND charge at the same time (and this is what Apple should of included with the phone) you can check it out here: http://amzn.to/2cutG5W,product
"If anyone is interested to know how the 7 performs compared to the 6 and 6s

Camera is a little better and you notice it for sure. It is a lot better in low lights conditions.

SPEED, I was using a 6s and I notice a much snappier Safari and iMessage screens. Part of it may be IOS 10 but pages pop really fast. It is way way faster than the original 6.

Black looks awesome!!! But is is so slick. There are no lines and it looks like a solid 1 piece product. I saw the Glossy Jet Black and it is a work of art but it show fine scratches. So most people will use a case which hides the back anyway so maybe color is not that important. Mainly if you want a white front or black.

I love the new home button, took about 5 minutes to get use to and I don't miss the old home button at all.

Any case with a large camera cutout like the CM4 wallet case works with the 7. But most likely all other will not. Some of mine I can cut out around the old camera hole and use it until new cases come out. But I promise you this phone is slippery when dry!!

Overall I love it! Fastest device that I have ever used. I can out type the 6s sometimes on reviews but thiamine keep up no problem.

128g is perfect in size for most everyone. Hardcore photo and video people may want the 256g.

No headphone jack, doesn't bother me at all. The adapter sounds fine with my expensive headphones. It's not really that large either. The lightning headphones sound really good to me. I tested the same song with the same headphone using a 6s and the 7 with the adapter and I cannot tell the difference. In some ways the 7 with the adpater sounded cleaner and had a little less aliasing hiss from the analog to digital conversion process. So beside have a little while cable sticking out I think the 7 audio is fine.

IPhone 4,5, 5s, SE and 6 users will feel a huge speed increase. The 6s is not far off speed wise but it is noticeable to me.

No matter how you split up the payment or go with a upgrade contract price, you'll pay full price for any of the phones. It is all just creative math by the vendors. I bought mine outright and got point on my credit card, enough to reduce my price by $25.00. I also heard the Black and Jet Blacks maybe high in demand.

Hope this helps :)",product
"I got this as a gamble. Its hard to buy a phone online, but i read the reviews and everyone else seemed pretty pleased. I got the phone pretty quickly, opened it up, and it was exactly as described. Looked pretty much like a brand new phone and functions perfectly. I saved a lot of money and got a great deal.",product
"What can I say? Fantastic updated version of the iPhone. Everything I expected and more. Ordered the unlocked int'l version in order to use it in Iceland and it works very fine. Brilliant camera. Also, recommend buying the waterproof case for taking pics on the beach or in the aqua parks, has come in handy on our honeymoon in the Canary Islands.",product
"I've been using this since 9/16/16 and here's my everyday person impression:

GOOD:
+ water resistant - this is a huge improvement for me!
+increased speed is noticeable w Siri.
+the capacity is amazing! (I have the 256) I can keep movies, videos, books, photos, music etc without having to store on iCloud or the like (which usually involves a monthly fee).
+ decent size (same as iPhone 6S) while remaining portable and although not as big as the 7 Plus, it can still fit in pocket.
+Widget feature (swiping to right at home screen) has been improved and now allows editing. You can add or delete features which can be key for privacy and being able to customize is always a good thing.
+has lots of added fun features in iMessage (not sure if its the updated software or strictly iPhone 7) like memes, automatic replies and being able to write w your fingertip.
+camera takes much better pics (increased the megapixels and the difference is noticeable) and it has 5X zoom capability.
+has the fingerprint option for quicker access after you enter your 6 digit pass code to begin.
+the style and sleekness of the new Jet Black option is a thing of beauty. It's almost criminal to cover it (but necessary for me).
+even slimmer than the iPhone 6 but still able to stand up against something for convenient viewing.
+speaker upgrade as it now provides stereo (not up to audiophile standards but still).

BAD:
- no headphone jack!! but box includes dongle (see photo) which inserts into charging port and provides headphone jack - I have a bet with myself on how long it will take to lose. I know wireless headphones are the future but happy with my old faithful headphones.
-the home button is not as well defined. Its gonna take longer than 24 hrs to get used to as it takes me a few tries to activate the home button. It requires the right amount of pressure and despite offering three different options, not easy. The guys at the Apple Store need to stop showing off - on the bright side, I'm thinking it's a learning curve thing and continued use should take care of this issue.

FINAL THOUGHTS: Is it worth the extra money? I'm not so sure but despite the two drawbacks, which I think are a temporary, I'm loving the features and ease of the iPhone 7 and the Jet Black is beyond elegant and sleek. I will provide update after continued usage.",product
"I'm back and it's better than ever

I was in the market for a new phone, and decided since it was the actual launch day, I'd go down to my ATT store and purchase something. I wasn't sure that I would purchase an iPhone 7 (honestly, about 80 percent sure I would) and I waited in line. The whole actual waiting part wasn't as tremendously large as it's quoted as being. I really didn't have to wait all that long, which I think is in part to a lot of people not seeing the potential in this phone.

After I purchased the phone, I immediately went and got a Charging case from the same store. This not only allows me to charge my phone, but use my headphones at the same time. I don't have a need for headphones that I can lose (AIRPODS) and I like that Apple actually gives an alternative to you, you get to use corded earpods, and if your battery case is charged (essentially an external battery), you have about 1-2 days of full fledge battery life (and I use my phone a lot) and can still use the headphones.

The speed of this one is what amazed me to be totally honest with you. I'm coming back to Apple after a small break and using a GoPhone (ZTE MAVEN) on the postpaid service. The Maven did well honestly, and I kept it around for a lot longer than I usually do. It just worked, and that can't be said for most phones. I'd experimented with iOS10 with my iPad, but I can say, it works a lot better on this than the iPad. Games, videos, even texting, are so much faster, it's hard to believe. The Digital Touch message feature is a nice touch, however, how much I'll use it I've yet to see.

Having no physical home button is not a ""biggie"" to me. There is a haptic feedback button in place of this, which is essentially a touch sensitive button, but it actually has a feeling as though you're pressing it. It's kind of how the trackpad works on the MacBooks. A nice touch. It took a little bit to get used to, and choose the ""touch"" I wanted, but after doing so, it's been easy.

I'm not displeased as many people would think about the headphone issue, as many people are. I use headphones, but so long as there is a workaround, which Apple has done, I'm not bothered. I can still use the earpods with the lightning connector. I guess it would be an inconvenience to you if your battery-case (if you bought one, or buy one) is dead, and I can actually see that being an issue. But this is why you need to watch battery levels.

The camera is EXCELLENT. I've been a photographer for the better part of my life, and can leave my Nikon at home and walk out with this and be confident that any shots I need to take, can be taken with this. HDR is a must.

Sound quality with this unit is very good, however, I must say, if you have a screen protector on the phone, you can legitimately feel the sound coming thru the speakers, thru the screen protector. Every phone that has had a screen protector that I've tested on the iPhone 7, has had this issue. All of the floor models that don't are fine. It doesn't bother me tremendously, but for a high end phone, you'd think that design would have been looked at before the phone was released.

Overall, I'm pleased, and I think I will be for the foreseeable future. But I usually love almost every phone that I've owned, so, I'm not sure how biased I actually might be. As the experience continues, I'll be sure to update my review with any updates that would be beneficial.",product
"You must be kidding with this place. Came because of some reviews.... which is a statement to the fact that you cant rely on reviews alone. Feels like sitting around with the bar crowd still there from the night before.... 

Place smells like old bar smell.... So why didn't we walk out? The reviews, people were nice and the menu was intriguing so had to stick it out. Benefit of the doubt sort of thing. 

Ordered the Classic Benedict which actually came out as ONE EGG Benedict.... Benedict Arnold.... owner - Tell me, what is ""classic"" about a single egg  on half an English muffin? What do you do with the other half??? Asked waitress who said they used to serve two but because of the size - bigger... they went to one... um... there was one standard egg on a regular muffin... what is bigger except the ham was thicker sliced... ? Seriously?? Served with the most dismal dollop of hash browns.... coffee - forget about it... rancid stuff.  13 bucks for half a benny? Cmon...

So, from professional chef to another and the owner, .... what the hell? Never again. Going to the hen house up the street.. cheers!",restaurant
"This place was good year's ago and now I think it's made the owner's head to big to notice that he has folks working for him that don't treat the customers right and can't get orders right either.  This really ruined my experience at this place.  Food was good, but it came super late and wrong.  The waiter, who did not write anything down, tried to tell me what I ordered in a very snotty matter and I did not appreciate that.  He also told me that because they he had to change the order it would take longer. LONGER?!!  He mentioned that he had been there for 17 years, but methinks he needs a new career as our experience was a disaster!!",restaurant
"This place was absolutely terrible.  Went to dinner here last Monday night with my son and neither of us barely touched our food.  I had fish and chips (walleye)...who can screw that up?  OMG...it was the worst fish I have ever eaten.  The breeding was a quarter inch thick and way over done...the flavor was bad too.  Ok, put the fish aside for a minute...can you say COLD sweet potato fries.  My son's regular fries were also cold, and his French dip was soggy and cold.

Totally not sure how this place gets 4 stars, but you couldn't pay me to eat in this basement ""hell hole"" again!",restaurant
"Well. Was very optimistic due to all of the other reviews, so we eagerly went this am. Unfortunately, we were very disappointed. First we sat for nearly 10 minutes before being greeted by a server. It was not very busy. The menu was interesting, but for a breakfast place, they are trying a little too hard to be eclectic for eclectic's sake. The coffee was not very good. I ordered the huevos rancheros with the pulled pork. Sounded amazing.  Was not. Was lukewarm and not very savory. My wife got the veggie omelet which was advertised with jalapeños, tomatoes and onion. Good enough. Yuck. It came out with undercooked butternut squash and large pieces of undercooked carrot. In an omelet. Ewww. Who eats that? Root veggies in an omelet? The waitress apparently thought it was a mistake, but when the manager came out he simply threw the waitress under the bus and said it was her fault. Still not sure why. But when we asked him if we could simply have an omelet with tomato and peppers, he said we couldn't because of they way they prepare. Really? A restaurant that clearly has tomatoes and peppers and clearly makes omelets couldn't make one with tomatoes and peppers? Find that very disappointing. Not sure what all of the god reviews were from. Our experience was much less than spectacular.",restaurant
"I suspect someone complained about seeing the slightest hint of pink in a burger once, because even if you order medium rare you'll get well-done. Poor, inattentive service from the staff (across the board, not just our waiter). The supposedly infamous homemade peanut butter is just peanut butter that's made of actual peanuts (no sugars added) - you can find this at any Whole Foods. It's nothing to come here for. 

Other dishes at the table lacked flavor and were greasy. This place is nothing special, which is disappointing after seeing over a thousand positive reviews.",restaurant
"I came here for breakfast, as Hell's Kitchen was one of the few restaurants near where I was staying that serves breakfast on the weekdays.

The place is massive.  There are two floors and the restaurant is very spacious - perfect for private parties and large groups.  I was seated immediately on a Monday morning in a dining area where there were a few other groups dining in.  My server was very friendly and helpful - and service was good. 

But the food was unsatisfactory.  I ordered the Bison Egg Benedict and substituted the hashbrowns for a mixed greens salad.  The bison benedict was drowning in the lukewarm jalapeno-hollandaise sauce, so was hard to eat, but I was mostly disappointed with the bison itself.  The menu indicated that it would be cooked to medium-rare, which is how I prefer my meat, but it unfortunately, was overcooked - so the texture was rough to cut and chew.  I was not impressed.  At least the poached egg had that runny yolk once I cut into it, and did like the greens with a pear vinaigrette, making the dish lighter.  But I would not recommend this dish, given the overcooked bison, drenched in the hollandaise sauce.      

Glad they have a breakfast menu on the weekdays, but can't say I'd willingly come back.",restaurant
"Went for dinner with a coworker. Arrived at 7:10pm. Told 20min wait and gave phone number as they text when table ready which kind of cool. Tried to fine sweat at bar but no luck as everyone wanted to keep a coat or purse on the stool next to them and not the hooks provided. 20min found 2 open stools. Meanwhile counted 7 booths open and a few tables so they were trying to slow things as kitchen was slammed with what seems to be 50% full. Was able to get a drink after 10m. After 35 got the text table ready. Was walked past several 4 tops and booth and shoved in a small 2 top for 2 guys, was like really and they said this is what they had. Already hungry we took it. 

I got Cesar salad and the Jamaican pork chop cooked medium.  Salad was ok, not sure why tomato was in a Cesar but ok. Chop came and first 1/2 was okay. Not really jerk. Mashed were like warm and veggies cooked to mush. 

Wasn't until most the way through the chop I noticed it was RARE at best. Showed server and was told ""oh rare poke I eat all that time."" No concern, no management visited, no nothing other then ""do you want desert"". 

Glad I'm just visiting here as I know I'll never have to go back.",restaurant
"While decidedly not the worst dining experience of my Twin Cities trip, I'm left scratching my head in confusion as to how this establishment is so highly rated. The food quality is well below average, though prices are on the opposite side of the spectrum. I think the soft factors are solid: the seating is comfortable, the service was pleasant, and many items can be ordered in smaller portions so that you can try a variety of items. If you like live music (I do not, and wasn't expecting any, so it was a most unwelcome surprise), they have that too, even at 10 AM on the weekends, and they seem to make passable picks (the surprisingly solid Johnny Cash cover band Church of Cash when we visited). Still, what matters most about a restaurant is food quality, and on that front, Hell's Kitchen falls decidedly short. 

For my late breakfast, I ordered the corned beef hash & eggs. The plate consisted of two eggs (poached in my case), a small pile of pulled corned beef, a somewhat larger amount of ""hash,"" what I think was a green garnish, and toast. Of the eggs, one was correctly poached, though the other had an overly firm yolk center. Still, they may have been the best part of the plate, if only because of how lacking everything else was. Setting aside the oddness of their choice to pull rather than dice the corned beef, I found it to be so oversalted as to border on inedible. Of course, there was only really about four bites worth of corned beef, so there wasn't much to leave unfinished. What they call hash is unlike any hash I've ever had, and in this case, novelty is certainly not a plus. I enjoy celery as much as the next man, but I have zero idea why they opted to have large chunks of it in the hash. It isn't every day that you have a hash with enough else going on that the potatoes fade into obscurity, though they managed that first as well. And the pile of mixed greens in one corner? I don't know if it was meant to add visual appeal, in which case it failed miserably, or to round out the plate by including an (accidentally?) undressed salad that nobody would ever want, but I can think of zero reason for its presence other than visual trickery, to help disguise the very tiny portions of the dish's listed core elements.

Taking up the last half of the plate were two slices of toast. Normally you have a choice of sourdough or multigrain, though for an upcharge you can replace it with their sausage bread. Curious to try one of their ""MN icon"" dishes (as designated by their menu), I rolled the dice and ordered it. It is dense, almost more like banana bread or other dessert loaves than standard stock, but nowhere in that density was flavor to be found. I'd never know there was any sausage but for the name, and the walnuts and currants among other ingredients are evident more from the texture than the taste. I tried adding their made-in-house peanut butter they love to advertise, and found it improved the toast, but only marginally, because it was a below average spread that you'd never reach for in a grocery store. 

I managed to try their two other toast toppings - blackberry ginger jam and orange marmalade - on a couple of regular slices of toast and found them even more forgettable. I also tried the parmesan garlic tots that had been ordered for the table, and in keeping with the prior theme of ""impossibly overseasoned or impressively bland,"" found them to be intolerably excessive in their use of garlic. I love garlic, usually even in copious quantities. But the level here bordered on weaponization. 

Still hungry from my undersized and overpriced breakfast, I decided to give Angel Bakery, owned and operated by the same people and located just one level above, a shot at redeeming them. I ordered the Zee German, a donut with nutella icing, crushed pretzels, and a chocolate drizzle. To their very modest credit, it was better than the trashworthy donuts being sold by Cardigan in the Skyway, but still thoroughly unworthy of the calories. I've never had such flavorless nutella icing, and the pretzel garnish tasted stale. A truly unsatisfying end to an already profoundly unpleasant meal.",restaurant
"I write this review with a heavy heart. I absolutely love the food here; the sauce served with our cheese curds last night was dynamite! However the last two times I have dined here I have had a terrible time. 
Both times I made reservations. 
The first time I had made a reservation months in advance for Valentine's day, yet was seated within elbow's length on both sides between other patrons. It was not at all an intimate dinner, as we could hear the conversation from both of the tables beside us. Perhaps this is ""to be expected,"" for that day but one should always hope for the best especially when time was taken towards preparation. 
The second time we were seated with our menus for near twenty minutes before our server even came to get our drink order. Not even an acknowledgement from our server or any of the staff, a ""just a moment,"" would have been sufficient for me to dismiss it as them just being busy. I've worked in the customer service industry for years and I'm just baffled. Just to top that off my hotcakes were served without a fork.  
This is quite unfortunate as I so enjoy the food and never had any bad experiences at the now closed Duluth location. It needs to be said, however,  I have never felt so ignored in a restaurant.

TL;DR: The food is delicious, the live band was great, but the service is lousy; and personally due to these experiences I've dubbed ""Hell's Kitchen"" as simply not worth the drive.",restaurant
"Every year we head to Minneapolis to spend some time with our daughter and hang out in the city. One of the things we always like to do is to stay right down town and eat at the various restaurants in the area. Hell's kitchen has always been on our favorites for breakfast. However, this year we we're quite disappointed. Almost to a point where I'm not sure we'll return. First, perhaps I was us having a Sr moment but the menu seemed to be a bit more limited that what I remembered as far as the selection of breakfast dishes. The food we did order was OK, I ordered the 'Nearly Classic Eggs Benedict' , which as an FYI is only 1, not two, Perhaps this is the 'nearly' part I didn't pay attention too. Going back and looking at the menu it does say this so that's on me.... Anyway, the food was Luke warm at best and the egg was effectively 'hard' and over done. Now, many will say, why didn't you let them know this... Ok, again, it's on me for that but first of all, I was very hungry and it took a long time to get. Second, I have some paranoia of sending food back. Third, our server, could not have been more unfriendly so at that point we just wanted to finish up and get on with our day. We should have picked up on what our experience was going to be right from the beginning when we sat down. We we're greeted with a ""you want something to drink...."". Not good morning, could I get you something to drink.... Seemed real uninvited from the beginning.Again, not sure what the protocol would have been at that point, ask for a different server? Moving on, we had to ask for a few things we normally just get when we've visited before, like more coffee, the peanut butter and jam, small stuff I know. As you can see from my previous post I don't review a lot and I really hate to even write this because it really seems like a stupid 'first world' issue but I guess I felt if your going to pay $40-50 for a breakfast for 2 you should probably feel good about it when you leave. Unfortunately, not the case.",restaurant
"I had everything on the menu, the pancakes, the omelet, the crab benedict, the hamburger with peanut butter, the state fair cheese curds, the drinks, almost everything that yelpers and facebookers recommended and I just wasn't impressed.  I think I placed my expectations higher than it should have and left extremely disappointed.  There was nothing memorable about my two visits here except for the great service and the hospitality that I received when I was there.  I won't sway anyone from visiting this restaurant but I was just not all that impressed.  Visit for yourself and come to your own conclusion about this popular restaurant.",restaurant
"Meh, I really wanted to love this place but just couldn't. 

I ordered the Juicy Lucifer, medium with tots and a side salad. This sounded amazing but turned out to be less that remarkable. The burger was a little overcooked but not to horribly, however the burger was extremely dry. This I couldn't understand since it was jam packed with cheese. But never the less it sucked all the moisture out of my mouth and was less than enjoyable. The salad was really good yet simple and the tots never showed up to the table. I gave up on asking.

Beer selection was pretty good and a few others had cocktails within our party and were satisfied. If the burger wasn't $15 and pretty bad I probably would have gave them 4 stars as the building is very interesting and so is the staff.",restaurant
"Positives -- quick service and breakfast served all day. Juicy Lucifer is a must try. Great atmosphere. 
Negatives - lemon ricotta pancakes made me sick. I'm going to guess this is a one off because my colleagues enjoyed their food and did not get ill. Overall I would try it again if in Minneapolis",restaurant
"Work lunch! So automatically this review is at a disadvantage because I would have rather been somewhere else, with other people. 

Nonetheless.... the menu looked promising. Oooh lemon pancakes! Alas, a work lunch. The others order salads, so what kind of professional would I be if I got pancakes!? So I made the mature choice and went with a grilled panini with pear or apple (couldn't tell) and some kind of white cheese. Which was okay.I didn't think it was anything special and I would not get it again. 

Service was prompt. The place is cool and I can see why people like it. I think I just made a bad choice. (Note: if there are bad choices on the menu, selection should be thinned down so everything they do is good. Jussayin.)",restaurant
"The door man of the hotel recommended this place. It was noon and I had slept in, worked out and wanted coffee and breakfast. He said they serve breakfast late and it was only a few blocks from my hotel. 

You walk downstairs to a dark room. It's got a cool vibe to it and in the restaurant I sat next to a stage and on the screen they were showing cartoons. 

I was in desperate need of coffee and the waiter served that right away. I love eggs benedicts. Here you only get one so you have to upgrade if you want too. I thought it was a bit expensive for two eggs. I think I've gotten into the habit of comparing my bene's to Snooze in Denver. These were good but not in the ranking of my favorite bene's. The service was great and he offered a lot of coffee re-fills.",restaurant
"Must-visit spot while in Minneapolis.

I enjoyed the theme and ambiance. Food was really good also.

We went at around 12pm brunch time on a Sunday on the weekend before Halloween!

Perfect, perfect, perfect all around. We enjoyed the live music.

We had the MN icons - Walleye hash, ham & pear crips and lemon-ricotta hotcake. We had the jacked up bloody mary as well. Just had to try it all.

The walleye is iconic for the area so we're glad to got to try a taste of Minnesota. This was a highlight for us. We really enjoyed the cream sauce!

The framed portraits in the bathroom were quite freaky... for me at least.

The bloody mary/mimosa bar is an experience in itself. Note for shrimp lovers that there's shrimp at the end of the bloody mary bar so make sure you make room for it in your mug. My bloody mary turned out awesome but I don't think you can go wrong no matter what you put in your glass!

Great place. I'm glad we went.",restaurant
"Quirky. Tasty. Friendly. Solid service with creative eats and a fun, upbeat ambiance. For Bostonians, this is Beehive meets Lolita, with better food and lesser drinks. 

HK is also chock full of things you must eat before you die, including:

In-house crunchy peanut butter (with berry jam for maximum impact

BisonSausagePattyThingFromHeaven

Hash browns crunchier than Ståle Rice Krispies on 30 seconds of milk dip. 

Bloody Mary / Mimosa bar is impressive but adds up quickly and like a carnival ride only one person per table needs to get on. 

Live music is upbeat. Patrons colorful. Decor a mashup of Poe and the Angels & Demons set. 

Great stop for unique fare, good service right in downtown Minneapolis.",restaurant
"Hell's Kitchen is definitely a popular destination to grab a meal downtown Minneapolis for breakfast, lunch, or dinner.

Tried their Original crack power salad for brunch and absolutely loved it! A friend of mine recommended it and told me that the original crack salad was super popular so I was excited to try it. It was so refreshing and wholesome.
I saw the intense Bloody Mary line and opted for a Mimosa to complement my salad.

On other occasions I have had their Quesadilla was super yummy. I will say I am not fan of their homemade ketchup. They don't  have regular ketchup so I dealt with the homemade option on that one instance.

Love their partner pastry shop, Angel food bakery that is right next door.",restaurant
"Tried this spot after the  Vikings game this past weekend on the recommendation of a friend who raved about it. And it didn't disappoint. Cool spot underground in downtown Minneapolis. We sat on the bar side. Really cool décor. They have a good tap selection of local Minnesota craft beers, and a special ""secret beer"" for $2 each day where you don't know what you are getting until it is served. My buddy Bob tried ordering it but was swayed not to by our waiter as he noted ""it wasn't very good and your not going to like it"". Cheers to honesty!

I had a pint of the Summit Brewing seasonal and went for the Ham & Pear Crisp Sandwich with a side of tater tots. So good. The website menu description says it all: "" Featured in ""50 Best Sandwiches in America."" Shaved, slow-roasted smoked pit ham, poached pears, melted Swiss and Fontina cheese on spicy-sweet buttered & grilled sourdough bread."". It was fantastic. Their homemade ketchup was amazing for dipping the perfectly crispy tots, although their homemade hot sauce lacked any sort of heat which was a tad odd for a sauce named ""Bottled Hell"" made at a place called ""Hells Kitchen"".

Great service, cool spot, good food. What more do you want?",restaurant
"Make sure you get reservations! This place gets really crowded. I had the Walleye BLT and shared the lemon ricotta hotcakes. The Walleye BLT was great and HUGE. Nice crunch on the flaky fish, bacon was perfectly cooked, and the sourdough was a nice starch to tie it all together. I was not a fan of the lemon ricotta hotcakes. It was dense.. way too much ricotta; not the light fluffy pancakes I typically enjoy. Overall, a decent place to grab lunch!",restaurant
"What a fun, funky, fantastic place! In Minneapolis for business and kept hearing rumors of Hell's Kitchen (not to be mistaken for Gordon Ramsay's Hell's Kitchen).

You walk down into a basement where you are immediately hit with all kinds of fun, quirky decor.

We started off with the tater tots served with blue cheese dressing, buffalo wing sauce, hot sauce and ketchup. YUMMO

My colleague had the Juicy Lucifer (Juicy Lucy) which apparently MN is known for their cheese stuffed hamburger....he was kind enough to share 1/2 with me...talk about Juicy and outright delicious!!! 

I had the filet mignon (shared 1/2 with my colleague, of course) served with grilled veggies and mashed potatoes.... all cooked and flavored to perfection.

Paired with a glass of red wine...super pleased with the meal, the wait staff and the ambiance.",restaurant
"Super pleased with our visit here mostly because of our server (Shannon)

We sat by the bar and were served promptly by her.  My wife is an extremely picky (annoying) eater and went through painstaking detail trying to configure her meal. Shannon hung in there through the bitter end never once exhibited frustration, confusion or hurrying her to wrap it up.  She was pleasant, friendly, positive and fun.  

The staff can make or break your experience in a restaurant...this was evidenced by our visit to Hell's Kitchen...it left us with a very favorable view of the restaurant, the city and its people.",restaurant
"I took a bite of the devil's food and now I'm glad to join the dark side. 

Okay, enough metaphors. I picked this restaurant on a blip because I was craving a good burger. The restaurant is located inside a building basement, which seem to be fitting the name's theme. The atmosphere is nice without going too much for the sake of the novelty of the name ""Hell's kitchen"". The service was friendly and timely though it looks like they can get overwhelmed pretty quickly. The wait time was decent, with a large waiting place for you to hang out and order drinks from. 

I had the standard Juicy Lucifer burger with sweet potato fries. It was one of the best SPF I had. It wasn't too sweet, which is to my liking. It comes with a pepper jelly which is on the sweeter side of chili pepper and it was highly recommended. The molten cheese almost caught me off guard but it was a satisfying lip burn. I smothered the jelly across my plate rather than dipping it. I think it's a great technique than just putting on your burger. Because of how incredibly awkward the burger stack is (the patty was almost egg shape), I ate with a fork and knife, which is fine. Hell's Kitchen is a recommended visit for Minneapolis.",restaurant
"Wow...is what my wife and I think about this place. We were walking around the downtown area a stumbled across this place and decided to give them a shot and we defiantly made the right choice.  I order the French dip and fried cheese curds and my wife ordered the walleye tacos. My French did was flavored perfectly and the cheese curds were awesome...on problem was my wife was stealing them off my plate! The walleye tacos were amazing. They had a beautiful balance of sweet, salty, spicy and tartness. They were well rounded and difficult to stop eating. I wanted to go back the next day, but we decided to give another restaurant a shot...I wish we went back! Staff was was great, our server gave us the perfect amount of attention!

",restaurant
